ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID
TPCN05869,"24,25,26,30-Tetranoroleana-1(10),5,7-triene-2,21-dione, 3-hydroxy-3,4-[[(9β,13α,14β,20β,22β)-22-hydroxy-9,13-dimethyl-6,21-dioxo-24,25,26,30-tetranoroleana-1,3,5(10)-triene-3,2-diyl]bis(oxy)]-9,13-dimethyl-, (3β,4β,9β,13α,14β,20β)- (9CI)",'758708-93-9',Cc1c2c(cc3c1C(=O)CC1C3(C)CCC3(C)C4CC(C)C(=O)C(O)C4(C)CCC13C)OC1(O)C(=O)C=C3C(=CC=C4C3(C)CCC3(C)C5CC(C)C(=O)CC5(C)CCC43C)C1(C)O2,Triterpenoids,5.0,1.8,3.6e-05,Barks,Celastraceae,Maytenus chuchuhuasca,Chem Pharm Bull (Tokyo). 2004 Jun;52(6):739-46.,10.1248/cpb.52.739.,TP02985
TPCN05870,Swietesenin,'2618571-80-3',CC12CCC3C4(C)C=CC(=O)C(C)(CO)C4CC(OC4OC(CO)C(O)C(O)C4O)C3(C)C1=CCC2C1COC(O)(C(C)(C)O)C(O)C1,Triterpenoids,8.0,2.8,3.5e-05,Fruits,Meliaceae,Swietenia macrophylla,Fitoterapia. 2018 Mar;125:141-146.,10.1016/j.fitote.2018.01.004.,TP02986
TPCN05871,"Β-D-Glucopyranosiduronic acid, (3β,4α,16β,22α)-16,23,28-trihydroxy-22-[[2-(methylamino)benzoyl]oxy]olean-12-en-3-yl (9CI, ACI)",'182346-73-2',CNc1ccccc1C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C12CO,Triterpenoids,1.0,0.33,3.3e-05,Leaves,Apocynaceae,Gymnema inodorum,Jpn J Pharmacol. 2001 Jun;86(2):223-9.,10.1254/jjp.86.223.,TP02987
TPCN05872,Cimitriteromone B,'2245241-45-4',COc1c2c(cc3oc(COC4OC(COC5(C(=O)C(C)C)CC(C)C6C(CC7(C)C8CCC9C(C)(C)C(OC%10OCC(O)C(O)C%10O)CCC9%10CC8%10CC(OC(C)=O)C67C)O5)C(O)C(O)C4O)cc(=O)c13)OC(C(C)(C)O)C2,Triterpenoids,15.0,4.5,3e-05,Subterraneous stems,Ranunculaceae,Cimicifuga foetida,J Org Chem. 2018 Sep 7;83(17):10359-10369.,10.1021/acs.joc.8b01466.,TP02988
TPCN05873,Uralsaponin U,'1616062-86-2',CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,35.0,10.0,2.9e-05,Roots,Fabaceae,Glycyrrhiza uralensis,J Nat Prod. 2014 Jul 25;77(7):1632-43.,10.1021/np500253m.,TP02989
TPCN05874,Β-neriursate,'1253056-93-7',CC(=O)c1ccc(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)O)CCC34C)C2(C)C)cc1,Triterpenoids,40.0,9.0,2.3e-05,Leaves,Apocynaceae,Nerium oleander,Nat Prod Res. 2009;23(17):1603-8.,10.1080/14786410802573958.,TP02990
TPCN05875,Uralsaponin P,'1616062-81-7',CC12CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C1CC(C)(C(=O)O)C(O)C2,Triterpenoids,35.0,8.0,2.3e-05,Roots,Fabaceae,Glycyrrhiza uralensis,J Nat Prod. 2014 Jul 25;77(7):1632-43.,10.1021/np500253m.,TP02991
TPCN05876,Cyclocarioside Z1,'2411457-53-7',C=C(C)C1CCC2(C)C(CC(OC3OC(C)C(O)C(O)C3O)C3C(C(C)(O)CC=CC(C)(C)O)CCC32C)C1(C)CCC(=O)OC,Triterpenoids,10.0,2.3,2.3e-05,Leaves,Juglandaceae,Cyclocarya paliurus,Bioorg Chem. 2020 Jan;95:103493.,10.1016/j.bioorg.2019.103493,TP02992
TPCN05877,Cimitriteromone C,'2245241-46-5',COc1c2c(cc3oc(COC4OC(COC(=O)CC(C)C5C(=O)CC6(C)C7CCC8C(C)(C)C(OC9OCC(O)C(O)C9O)CCC89CC79CCC56C)C(O)C(O)C4O)cc(=O)c13)OC(C(C)(C)O)C2,Triterpenoids,15.0,3.3,2.2e-05,Subterraneous stems,Ranunculaceae,Cimicifuga foetida,J Org Chem. 2018 Sep 7;83(17):10359-10369.,10.1021/acs.joc.8b01466.,TP02993
TPCN05878,A-neriursate,'1253056-92-6',CC(=O)c1ccc(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C(=O)O)CCC34C)C2(C)C)cc1,Triterpenoids,40.0,8.5,2.1e-05,Leaves,Apocynaceae,Nerium oleander,Nat Prod Res. 2009;23(17):1603-8.,10.1080/14786410802573958.,TP02994
TPCN05879,"3β,6β,19α-trihydroxy-23-oxo-urs-12-en-28-oic acid",'131984-82-2',CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5C(O)CC43C)C2C1(C)O,Triterpenoids,5.0,1.0,2e-05,Barks,Rubiaceae,Uncaria macrophylla,Molecules. 2012 Jan 5;17(1):504-10.,10.3390/molecules17010504.,TP02995
TPCN05880,"7,8-dihydroisoxuxuarine Ga",'758708-89-3',COC(=O)C1(C)CCC2(C)CCC3(C)C4CC=C5C(=CC(=O)C6(O)Oc7c(cc8c(c7C)C(=O)C=C7C8(C)CCC8(C)C9CC(C)C(=O)CC9(C)CCC78C)OC56C)C4(C)CCC3(C)C2C1,Triterpenoids,5.0,1.0,2e-05,Barks,Celastraceae,Maytenus chuchuhuasca,Chem Pharm Bull (Tokyo). 2004 Jun;52(6):739-46.,10.1248/cpb.52.739.,TP02996
TPCN05881,Uralsaponin T,'1616062-85-1',CC1OC(OC2CC(C)(C)CC3C4=CC(=O)C5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CCC23C)C(O)C(O)C1O,Triterpenoids,35.0,7.0,2e-05,Roots,Fabaceae,Glycyrrhiza uralensis,J Nat Prod. 2014 Jul 25;77(7):1632-43.,10.1021/np500253m.,TP02997
TPCN05882,Cyclocarioside Z3,'2411457-55-9',C=C(C)C1CCC2(C)C(CC(OC3OC(C)C(O)C(O)C3O)C3C(C(C)(O)CC(C=C(C)C)OC)CCC32C)C1(C)CCC(=O)OC,Triterpenoids,10.0,2.0,2e-05,Leaves,Juglandaceae,Cyclocarya paliurus,Bioorg Chem. 2020 Jan;95:103493.,10.1016/j.bioorg.2019.103493,TP02998
TPCN05883,Cimitriteromone E,'2245241-48-7',COc1c2c(cc3oc(COC4OC(COC(C)(C)C(OC(C)=O)C5CC(C)C6C(O)(O5)C(O)C5(C)C7=CCC8C(C)(C)C(OC9OCC(O)C(O)C9O)CCC89CC79CCC65C)C(O)C(O)C4O)cc(=O)c13)OC(C(C)(C)O)C2,Triterpenoids,15.0,2.3,1.5e-05,Subterraneous stems,Ranunculaceae,Cimicifuga foetida,J Org Chem. 2018 Sep 7;83(17):10359-10369.,10.1021/acs.joc.8b01466.,TP02999
TPCN05884,Isoxuxuarine Gb,'758708-88-2',COC(=O)C1(C)CCC2(C)CCC3(C)C4=CC=C5C(=CC(=O)C6(O)Oc7c(cc8c(c7C)C(=O)C=C7C8(C)CCC8(C)C9CC(C)C(=O)CC9(C)CCC78C)OC56C)C4(C)CCC3(C)C2C1,Triterpenoids,5.0,0.7,1.4e-05,Barks,Celastraceae,Maytenus chuchuhuasca,Chem Pharm Bull (Tokyo). 2004 Jun;52(6):739-46.,10.1248/cpb.52.739.,TP03000
TPCN05885,Uralsaponin W,'1616062-88-4',CC1(C=O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,35.0,5.0,1.4e-05,Roots,Fabaceae,Glycyrrhiza uralensis,J Nat Prod. 2014 Jul 25;77(7):1632-43.,10.1021/np500253m.,TP03001
TPCN05886,Uralsaponin S,'1616062-83-9',CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5C(=O)C=C5C7CC(C)(C(=O)O)C(O)CC7(C)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,35.0,5.0,1.4e-05,Roots,Fabaceae,Glycyrrhiza uralensis,J Nat Prod. 2014 Jul 25;77(7):1632-43.,10.1021/np500253m.,TP03002
TPCN05887,Cimitriteromone A,'2245241-44-3',COc1c2c(cc3oc(COC4OC(CO)C(O)C(O)C4OC(C)(C)C4OC45CC(C)C4C(CC6(C)C7CCC8C(C)(C)C(OC9OCC(O)C(O)C9O)CCC89CC79CC(OC(C)=O)C46C)O5)cc(=O)c13)OC(C(C)(C)O)C2,Triterpenoids,15.0,2.0,1.3e-05,Subterraneous stems,Ranunculaceae,Cimicifuga foetida,J Org Chem. 2018 Sep 7;83(17):10359-10369.,10.1021/acs.joc.8b01466.,TP03003
TPCN05888,Uralsaponin Q,'1616062-82-8',CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5C(=O)C=C5C7CC(C)(C(=O)O)C(O)CC7(C)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,Triterpenoids,35.0,4.0,1.1e-05,Roots,Fabaceae,Glycyrrhiza uralensis,J Nat Prod. 2014 Jul 25;77(7):1632-43.,10.1021/np500253m.,TP03004
TPCN05889,Uralsaponin N,'1616062-79-3',CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,35.0,4.0,1.1e-05,Roots,Fabaceae,Glycyrrhiza uralensis,J Nat Prod. 2014 Jul 25;77(7):1632-43.,10.1021/np500253m.,TP03005
TPCN06064,Saponarioside E,'223376-68-9',CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,Triterpenoids,12.0,10.0,8.3e-05,Whole plants,Caryophyllaceae,Saponaria officinalis,J Nat Prod . 1999 Mar;62(3):449-53,10.1021/np980434w,TP03186
TPCN06262,"2α,3α,23,29-tetrahydroxyurs-12,19-dien-28-oic-acid 28-O-β-D-glucopyranosyl ester",'1801426-21-0',CC1=C(CO)C2C3=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C(=O)OC2OC(CO)C(O)C(O)C2O)CC1,Triterpenoids,9.6,9.0,9.4e-05,Leaves,Lamiaceae,Callicarpa nudiflora,Chem Pharm Bull (Tokyo) . 2014;62(7):695-9,10.1248/cpb.c14-00159,TP03388
TPCN06263,"2α,3α,19α,24-tetrahydroxyolean-12-en-28-oic-acid 28-O-β-D-glucopyranosyl ester",'1202183-90-1',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1O,Triterpenoids,9.6,9.0,9.4e-05,Leaves,Lamiaceae,Callicarpa nudiflora,Chem Pharm Bull (Tokyo) . 2014;62(7):695-9,10.1248/cpb.c14-00159,TP03389
TPCN06264,Nayabin D,'2143123-44-6',CC1=CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(COC6OC(CO)C(OS(=O)(=O)O)C(O)C6O)C5CCC43C)C2C1C,Triterpenoids,7.5,6.8,9.1e-05,Whole plants,Zygophyllaceae,Fagonia indica,Phytochemistry . 2017 Nov;143:151-159,10.1016/j.phytochem.2017.08.005,TP03390
TPCN06265,Kadcoccine acid N,'2022944-14-3',CC(=O)OC1CCC2(C)C3CC4=C(CO)C(C(C)CCC=C(C)C(=O)O)CCC4(C)C3=CCC2C1(C)C,Triterpenoids,9.0,8.1,9e-05,Stems,Schisandraceae,Kadsura coccinea,J Nat Prod . 2016 Oct 28;79(10):2590-2598,10.1021/acs.jnatprod.6b00508,TP03391
TPCN06266,"2α,3α,19α,23-tetrahydroxyolean-12-en-28-oic-acid 28-O-β-D-xylopyranosyl-(1→2)-β-D-glucopyranosyl ester",'1801426-19-6',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1O,Triterpenoids,9.6,8.5,8.9e-05,Leaves,Lamiaceae,Callicarpa nudiflora,Chem Pharm Bull (Tokyo) . 2014;62(7):695-9,10.1248/cpb.c14-00159,TP03392
TPCN06267,"21β-O-Angeloyl-15α,16α,23,28-tetrahydroxy-22α-O-(2- methylbutanoyl)olean-12-ene 3β-O-α-L-rhamnopyranosyl-(1→3)-α-L-arabinopyranosyl-(1→3)-β-D-glucuronopyranoside",'2276754-34-6',CC=C(C)C(=O)OC1C(OC(=O)C(C)CC)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OCC(O)C(OC7OC(C)C(O)C(O)C7O)C6O)C5O)C(C)(CO)C4CCC3(C)C1(C)C(O)C2O,Triterpenoids,11.5,9.8,8.5e-05,Roots,Theaceae,Camellia japonica,J Nat Prod . 2018 Nov 26;81(11):2399-2409,10.1021/acs.jnatprod.8b00374,TP03393
TPCN06268,Sapinmusaponin K,'1033414-93-5',CC(=O)OC1C(O)COC(OC2C(O)C(C)OC(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)O)CCC56C)C4(C)CO)OCC(O)C3O)C2O)C1O,Triterpenoids,5.5,4.6,8.4e-05,Fruits,Sapindaceae,Sapindus saponaria,Phytochemistry . 2008 May;69(7):1609-16,10.1016/j.phytochem.2007.10.033,TP03394
TPCN06269,Cumingianol D,'1346240-43-4',CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CCC3C(C)CC(O)C(O)C(C)(C)O)C12C,Triterpenoids,8.7,7.0,8e-05,Leaves,Meliaceae,Dysoxylum cumingianum,Phytochemistry . 2011 Dec;72(17):2205-11,10.1016/j.phytochem.2011.08.002,TP03395
TPCN06270,Notoginsenoside Ng5,'1346522-90-4',CC=CC(=O)OCC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(O)C4C(C(C)(CCC=C(C)C)OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,25.0,20.0,8e-05,Leaves,Araliaceae,Panax notoginseng,Nat Prod Res . 2021 Jul;35(14):2388-2394,10.1080/14786419.2019.1677657,TP03396
TPCN06271,Asprelloside B,'2377393-57-0',CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(OS(=O)(=O)O)C(OS(=O)(=O)O)C6O)C(C)(C)C5CCC43C)C2C1(C)O,Triterpenoids,25.0,20.0,8e-05,Roots,Aquifoliaceae,Ilex asprella,Chem Biodivers . 2019 Jul;16(7):e1900202,10.1002/cbdv.201900202,TP03397
TPCN06272,Clinopodiside VI,'2241863-11-4',CC1(C)CCC2(CO)C(O)CC3(C)C(=CC=C4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,11.6,9.2,7.9e-05,Aerial parts,Lamiaceae,Clinopodium polycephalum,J Asian Nat Prod Res . 2017 Jul;19(7):697-703,10.1080/10286020.2016.1254199,TP03398
TPCN06273,"2α,3α,19α-trihydroxyolean-12-en-28-oic-acid 28-O-β-D-xylopyranosyl-(1→2)-β-D-glucopyranosyl ester",'1801426-20-9',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1O,Triterpenoids,9.6,7.6,7.9e-05,Leaves,Lamiaceae,Callicarpa nudiflora,Chem Pharm Bull (Tokyo) . 2014;62(7):695-9,10.1248/cpb.c14-00159,TP03399
TPCN06274,Nayabin C,'2143123-43-5',CC1=CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(COC6OC(CO)C(O)C(O)C6O)C5CCC43C)C2C1C,Triterpenoids,7.5,5.9,7.9e-05,Whole plants,Zygophyllaceae,Fagonia indica,Phytochemistry . 2017 Nov;143:151-159,10.1016/j.phytochem.2017.08.005,TP03400
TPCN06275,27-O-protocatechuoyl-3-dehydroxycolubrinic acid,'2126776-31-4',C=C(C)C1CCC2(C(=O)O)CCC3(COC(=O)c4ccc(O)c(O)c4)C(CCC4C5(C)C(C=O)CC(C)(C)C5CCC43C)C12,Triterpenoids,2.7,2.1,7.8e-05,Roots,Rhamnaceae,Hovenia dulcis,Phytochemistry . 2017 Oct;142:60-67,10.1016/j.phytochem.2017.06.014,TP03401
TPCN06276,Kadcoccine acid A,'2022944-01-8',C=C1C(C(C)CC(O)C=C(C)C(=O)O)CCC2(C)C3=CCC4C(C)(C)C(OC(C)=O)CCC4(C)C3CC12,Triterpenoids,9.0,6.9,7.7e-05,Stems,Schisandraceae,Kadsura coccinea,J Nat Prod . 2016 Oct 28;79(10):2590-2598,10.1021/acs.jnatprod.6b00508,TP03402
TPCN06277,Erythrosaponin C,'2232914-12-2',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6C(O)C(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)CO)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,20.0,15.0,7.5e-05,Whole plants,Rubiaceae,Gardenia erythroclada,Phytochemistry . 2018 Aug;152:36-44,10.1016/j.phytochem.2018.04.016,TP03403
TPCN06278,Nayabin A,'2143123-41-3',C=C(C)C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(COC6OC(CO)C(O)C(O)C6O)C5CCC43C)C12,Triterpenoids,7.5,5.3,7.1e-05,Whole plants,Zygophyllaceae,Fagonia indica,Phytochemistry . 2017 Nov;143:151-159,10.1016/j.phytochem.2017.08.005,TP03404
TPCN06279,Wistariasaponin A3,'167324-13-2',CC1(COC2OC(CO)C(O)C(O)C2O)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,1.0,0.7,7e-05,Stems,Fabaceae,Wisteria villosa,Chem Pharm Bull (Tokyo) . 1995 Apr;43(4):636-40,10.1248/cpb.43.636,TP03405
TPCN06280,Cumingianol F,'1346240-45-6',CC(=O)OC1CC2C(C)(CCC(O)C2(C)C)C2=CCC3(C)C(C(C)CC(O)C(O)C(C)(C)O)CCC3(C)C21,Triterpenoids,8.7,6.0,6.9e-05,Leaves,Meliaceae,Dysoxylum cumingianum,Phytochemistry . 2011 Dec;72(17):2205-11,10.1016/j.phytochem.2011.08.002,TP03406
TPCN06281,Cumingianol B,'1346240-40-1',CC(=O)OC1CCC2(C)C(CC(O)C3(C)C2CCC24CC23CCC4C(C)CC(O)C(O)C(C)(C)O)C1(C)C,Triterpenoids,8.7,6.0,6.9e-05,Leaves,Meliaceae,Dysoxylum cumingianum,Phytochemistry . 2011 Dec;72(17):2205-11,10.1016/j.phytochem.2011.08.002,TP03407
TPCN06282,Saponarioside H,'223376-73-6',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,Triterpenoids,12.0,8.0,6.7e-05,Whole plants,Caryophyllaceae,Saponaria officinalis,J Nat Prod . 1999 Mar;62(3):449-53,10.1021/np980434w,TP03408
TPCN06283,Patriniaglycoside B-II,'121449-78-3',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,3.0,2.0,6.7e-05,Aerial parts,Zygophyllaceae,Larrea tridentata,Phytochemistry . 2010 Dec;71(17-18):2157-67,10.1016/j.phytochem.2010.09.012,TP03409
TPCN06284,Yunganoside P,'1557235-88-7',CC12CC3(OC1=O)C1=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C1(C)CCC3(C)CC2O,Triterpenoids,18.0,12.0,6.7e-05,Roots,Fabaceae,Glycyrrhiza yunnanensis,J Pharm Biomed Anal . 2014 Mar;90:15-26,10.1016/j.jpba.2013.11.021,TP03410
TPCN06285,3-O-β-D-xylopyranosyl-(1→2)-α-L-arabinopyranosyl-28-O-β-D-glucopyranosyl-(1→6)-β-D-glucopyranosyl gypsogenin,'905982-69-6',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CCC45C)C3(C)C=O)OCC(O)C2O)C(O)C(O)C1O,Triterpenoids,25.0,16.0,6.4e-05,Fruits,Lardizabalaceae,Akebia quinata,Chem Pharm Bull (Tokyo) . 2006 May;54(5):595-7,10.1248/cpb.54.595,TP03411
TPCN06286,Nayabin E,'2143123-45-7',CC1=CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(COC6OC(CO)C(OS(=O)(=O)O)C(O)C6O)C5CCC43C)C2C1C,Triterpenoids,7.5,4.6,6.1e-05,Whole plants,Zygophyllaceae,Fagonia indica,Phytochemistry . 2017 Nov;143:151-159,10.1016/j.phytochem.2017.08.005,TP03412
TPCN06287,Castaartancrenoic acid C,'2306863-92-1',CC(CCO)C1CCC2(C)C3C(O)CC4C(C)(C(=O)O)C(O)CCC45CC35CCC12C,Triterpenoids,9.7,5.9,6.1e-05,Fruits,Fagaceae,Castanea crenata,Phytochemistry . 2019 Feb;158:135-141,10.1016/j.phytochem.2018.11.001,TP03413
TPCN06288,Palmatoside E,'105661-48-1',CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2OC(=O)C1(OC1OC(CO)C(O)C(O)C1O)C1OC21,Triterpenoids,30.0,18.1,6e-05,Barks,Araliaceae,Acanthopanax brachypus,Chem Pharm Bull (Tokyo) . 2009 Sep;57(9):1000-3,10.1248/cpb.57.1000,TP03414
TPCN06289,Asprelloside K,'2377393-71-8',CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7C(O)C(C)(C)CCC7(C(=O)O)CCC56C)C4(C)C)OCC(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,25.0,15.0,6e-05,Roots,Aquifoliaceae,Ilex asprella,Chem Biodivers . 2019 Jul;16(7):e1900202,10.1002/cbdv.201900202,TP03415
TPCN06290,Asprelloside J,'2377393-70-7',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OS(=O)(=O)O)C6O)C(C)(C)C5CCC43C)C2C1O,Triterpenoids,25.0,15.0,6e-05,Roots,Aquifoliaceae,Ilex asprella,Chem Biodivers . 2019 Jul;16(7):e1900202,10.1002/cbdv.201900202,TP03416
TPCN06291,Asprelloside H,'2377393-66-1',CC1=CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(OC6OCC(O)C(OS(=O)(=O)O)C6O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,25.0,15.0,6e-05,Roots,Aquifoliaceae,Ilex asprella,Chem Biodivers . 2019 Jul;16(7):e1900202,10.1002/cbdv.201900202,TP03417
TPCN06292,Erythrosaponin G,'2232914-16-6',CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,20.0,12.0,6e-05,Whole plants,Rubiaceae,Gardenia erythroclada,Phytochemistry . 2018 Aug;152:36-44,10.1016/j.phytochem.2018.04.016,TP03418
TPCN06293,3-O-α-L-rhamnopyranosyl-(1→2)-α-L-arabinopyranosyl gypsogenin,'905982-68-5',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C=O)OCC(O)C2O)C(O)C(O)C1O,Triterpenoids,25.0,15.0,6e-05,Fruits,Lardizabalaceae,Akebia quinata,Chem Pharm Bull (Tokyo) . 2006 May;54(5):595-7,10.1248/cpb.54.595,TP03419
TPCN06294,Kadcoccine acid K,'2022944-11-0',CC(=CCCC(C)C1=C(CO)C2CC3C(=CCC4C(C)(C)C(=O)CCC34C)C2(C)CC1)C(=O)O,Triterpenoids,9.0,5.3,5.9e-05,Stems,Schisandraceae,Kadsura coccinea,J Nat Prod . 2016 Oct 28;79(10):2590-2598,10.1021/acs.jnatprod.6b00508,TP03420
TPCN06295,Cumingianol C,'1346240-42-3',C=C(C)C(O)C(O)CC(C)C1CCC23CC12CCC1C2(C)CCC(O)C(C)(C)C2CC(OC(C)=O)C13C,Triterpenoids,8.7,5.0,5.7e-05,Leaves,Meliaceae,Dysoxylum cumingianum,Phytochemistry . 2011 Dec;72(17):2205-11,10.1016/j.phytochem.2011.08.002,TP03421
TPCN06296,"21β-O-Angeloyl-15α,16α,28-trihydroxy-22α-O-(2- methylbutanoyl)olean-12-en-23-al 3β-O-α-L-rhamnopyranosyl-(1→3)-α-L-arabinopyranosyl-(1→3)-β-D-glucuronopyranoside",'2276754-39-1',CC=C(C)C(=O)OC1C(OC(=O)C(C)CC)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OCC(O)C(OC7OC(C)C(O)C(O)C7O)C6O)C5O)C(C)(C=O)C4CCC3(C)C1(C)C(O)C2O,Triterpenoids,11.5,6.4,5.6e-05,Roots,Theaceae,Camellia japonica,J Nat Prod . 2018 Nov 26;81(11):2399-2409,10.1021/acs.jnatprod.8b00374,TP03422
TPCN06297,Erythrosaponin D,'2232914-13-3',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6C(O)C(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OC(C(=O)O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,20.0,11.0,5.5e-05,Whole plants,Rubiaceae,Gardenia erythroclada,Phytochemistry . 2018 Aug;152:36-44,10.1016/j.phytochem.2018.04.016,TP03423
